"","income","apr","OccGroup"
"93573","$50-75k",0.18913,"Other"
"93574","$50-75k",0.27462,"Other"
"93575","$50-75k",0.15629,"Professional"
"93576","$25-50k",0.22761,"Other"
"93577","$1-25k",0.35797,"Waiter/Waitress"
"93578","$75-100k",0.26904,"Other"
"93579","$50-75k",0.21935,"Professional"
"93580","$75-100k",0.23277,"Other"
"93582","$25-50k",0.24614,"None provided"
"93583","$25-50k",0.37453,"Other"
"93584","$50-75k",0.23438,"Professional"
"93585","$50-75k",0.09333,"Professional"
"93586","$25-50k",0.29998,"Skilled Labor"
"93587","$75-100k",0.25625,"Realtor"
"93588","$25-50k",0.3268,"Other"
"93589","$50-75k",0.14809,"Construction"
"93590","$75-100k",0.13227,"Other"
"93591","$50-75k",0.19645,"Military"
"93592","$25-50k",0.1947,"Other"
"93593","$25-50k",0.23318,"Other"
"93594","$50-75k",0.20524,"None provided"
"93595","$25-50k",0.23149,"Programmer"
"93596","$50-75k",0.14206,"Other"
"93597","$75-100k",0.1202,"Professional"
"93598","$1-25k",0.29414,"None provided"
"93599","$25-50k",0.20462,"Skilled Labor"
"93600","$50-75k",0.20925,"Other"
"93601","$50-75k",0.08331,"Landscaping"
"93602","$50-75k",0.13799,"Laborer"
"93603","$25-50k",0.23872,"Other"
"93604","$1-25k",0.24246,"Waiter/Waitress"
"93605","$25-50k",0.28851,"Other"
"93606","$100k+",0.14714,"Professional"
"93607","$25-50k",0.15324,"Professional"
"93608","$100k+",0.22995,"Professional"
"93609","$100k+",0.35797,"Construction"
"93610","$50-75k",0.11696,"Professional"
"93611","$1-25k",0.17754,"Other"
"93612","$75-100k",0.3509,"Police Officer"
"93613","$50-75k",0.25259,"Accountant"
"93614","$50-75k",0.24246,"Executive"
"93615","$25-50k",0.35838,"Other"
"93616","$25-50k",0.12098,"Other"
"93617","$50-75k",0.34998,"Construction"
"93618","$25-50k",0.21434,"Other"
"93619","$100k+",0.23438,"Other"
"93620","$50-75k",0.13705,"Professional"
"93621","$25-50k",0.2878,"Waiter/Waitress"
"93622","$100k+",0.12528,"Executive"
"93623","$50-75k",0.18214,"Teaching"
"93624","$25-50k",0.14132,"Professional"
"93625","$100k+",0.21434,"Other"
"93626","$100k+",0.18633,"Other"
"93627","$50-75k",0.34621,"Other"
"93628","$25-50k",0.22415,"Other"
"93629","$1-25k",0.35797,"Construction"
"93630","$25-50k",0.35838,"Other"
"93631","$25-50k",0.17601,"Other"
"93632","$100k+",0.19144,"Executive"
"93633","$50-75k",0.33084,"Other"
"93634","$25-50k",0.18633,"Teaching"
"93635","$100k+",0.13138,"Other"
"93636","$50-75k",0.35797,"Programmer"
"93637","$50-75k",0.35285,"Other"
"93638","$100k+",0.28544,"Nursing"
"93639","$25-50k",0.24822,"Admin Assistant"
"93640","$100k+",0.08325,"Professional"
"93641","$50-75k",0.19859,"Other"
"93642","$75-100k",0.30337,"None provided"
"93643","$25-50k",0.30899,"Engineer"
"93644","$25-50k",0.17359,"Skilled Labor"
"93645","$100k+",0.16386,"Military"
"93646","$25-50k",0.11563,"Other"
"93647","$100k+",0.07922,"Professional"
"93648","$25-50k",0.26877,"Other"
"93649","$50-75k",0.07874,"Professional"
"93650","$1-25k",0.23052,"Other"
"93651","$75-100k",0.15337,"Construction"
"93652","$25-50k",0.21434,"Doctor/Dentist"
"93653","$50-75k",0.35643,"Military"
"93654","$100k+",0.06726,"Programmer"
"93655","$50-75k",0.20081,"Other"
"93656","$75-100k",0.18454,"Admin Assistant"
"93657","$25-50k",0.29486,"Admin Assistant"
"93659","$75-100k",0.22135,"Accountant"
"93660","$100k+",0.14341,"Other"
"93661","$75-100k",0.15324,"Chemist"
"93662","$25-50k",0.23494,"Other"
"93663","$100k+",0.18173,"Professional"
"93664","$25-50k",0.1831,"Retail Management"
"93665","$100k+",0.24246,"Military"
"93667","$100k+",0.1501,"Other"
"93668","$25-50k",0.18197,"Sales"
"93669","$75-100k",0.19921,"Executive"
"93670","$25-50k",0.14206,"Food Service Mgmt"
"93671","$50-75k",0.26149,"Attorney"
"93672","$50-75k",0.08341,"Other"
"93673","$1-25k",0.35797,"Other"
"93674","$25-50k",0.35132,"Clergy/Religious"
"93675","$1-25k",0.35643,"Other"
"93676","$50-75k",0.12691,"Medical Technician"
"93678","$75-100k",0.35858,"Programmer"
"93680","$50-75k",0.07058,"Clergy/Religious"
"93681","$75-100k",0.125,"Professional"
"93682","$50-75k",0.25024,"Engineer"
"93683","$25-50k",0.27285,"Waiter/Waitress"
"93684","$50-75k",0.11766,"Accountant"
"93686","$25-50k",0.21434,"Other"
"93687","$25-50k",0.14446,"Skilled Labor"
"93688","$75-100k",0.08825,"Pharmacist"
"93689","$75-100k",0.16686,"Retail Management"
"93690","$50-75k",0.17688,"Sales"
"93691","$25-50k",0.27864,"Sales"
"93692","$50-75k",0.38058,"Sales"
"93693","$25-50k",0.20984,"Food Service"
"93694","$25-50k",0.26681,"Accountant"
"93696","$100k+",0.3179,"Other"
"93697","$100k+",0.08325,"Professional"
"93698","$75-100k",0.37453,"Professional"
"93699","$25-50k",0.22872,"Tradesman"
"93700","$25-50k",0.35797,"Other"
"93701","$100k+",0.12691,"Pharmacist"
"93702","$50-75k",0.08641,"Other"
"93703","$75-100k",0.18852,"Nursing"
"93704","$25-50k",0.14207,"Civil Service"
"93705","$50-75k",0.15936,"Teaching"
"93706","$25-50k",0.16678,"None provided"
"93708","$50-75k",0.17904,"Sales"
"93709","$75-100k",0.12691,"Professional"
"93710","$75-100k",0.14965,"Programmer"
"93711","$100k+",0.1255,"Professional"
"93712","$75-100k",0.16289,"Programmer"
"93713","$25-50k",0.16215,"Programmer"
"93714","$25-50k",0.26047,"Flight Attendant"
"93715","$75-100k",0.17601,"Professional"
"93716","$50-75k",0.1802,"Admin Assistant"
"93717","$75-100k",0.1716,"Programmer"
"93718","$100k+",0.18275,"Executive"
"93719","$25-50k",0.17677,"Professional"
"93721","$50-75k",0.31848,"Accountant"
"93722","$50-75k",0.28032,"Medical Technician"
"93723","$25-50k",0.16802,"Analyst"
"93724","$100k+",0.20081,"Other"
"93725","$25-50k",0.2878,"Nursing"
"93726","$25-50k",0.35356,"None provided"
"93727","$25-50k",0.2397,"Nursing"
"93728","$100k+",0.18633,"Food Service Mgmt"
"93730","$50-75k",0.18555,"Professional"
"93731","$25-50k",0.16678,"Other"
"93732","$25-50k",0.26149,"Social Worker"
"93733","$1-25k",0.11749,"Clerical"
"93734","$100k+",0.12691,"Executive"
"93735","$25-50k",0.35356,"None provided"
"93736","$25-50k",0.11144,"Clerical"
"93738","$25-50k",0.31668,"Construction"
"93739","$50-75k",0.15629,"Military"
"93740","$25-50k",0.38723,"Waiter/Waitress"
"93741","$100k+",0.16436,"Other"
"93742","$50-75k",0.34045,"Accountant"
"93743","$25-50k",0.32446,"Nursing"
"93744","$75-100k",0.25537,"Other"
"93745","$100k+",0.20462,"Fireman"
"93746","$25-50k",0.21945,"Medical Technician"
"93747","$75-100k",0.36438,"Professional"
"93748","$25-50k",0.17522,"Police Officer"
"93749","$50-75k",0.18633,"Skilled Labor"
"93750","$25-50k",0.31375,"Nursing"
"93751","$75-100k",0.28078,"Analyst"
"93752","$25-50k",0.12511,"Truck Driver"
"93753","$50-75k",0.20808,"Military"
"93754","$1-25k",0.16461,"Admin Assistant"
"93756","$25-50k",0.16697,"Clerical"
"93757","$25-50k",0.28704,"Accountant"
"93758","$50-75k",0.0689,"Engineer"
"93759","$50-75k",0.26762,"Professional"
"93761","$100k+",0.17601,"Retail Management"
"93762","$100k+",0.17849,"Professional"
"93763","$50-75k",0.11563,"Postal Service"
"93764","$75-100k",0.17601,"Laborer"
"93765","$75-100k",0.18525,"Programmer"
"93766","$25-50k",0.16487,"Construction"
"93767","$75-100k",0.20462,"Professor"
"93768","$50-75k",0.16289,"Nursing"
"93769","$50-75k",0.35797,"Teaching"
"93770","$50-75k",0.35797,"Truck Driver"
"93771","$50-75k",0.35643,"Civil Service"
"93772","$100k+",0.16392,"Executive"
"93773","$25-50k",0.27444,"Sales"
"93774","$1-25k",0.20562,"Other"
"93775","$25-50k",0.22237,"Other"
"93776","$50-75k",0.35797,"Retail Management"
"93777","$25-50k",0.20421,"Accountant"
"93778","$100k+",0.19323,"Professional"
"93779","$25-50k",0.15833,"Food Service"
"93780","$50-75k",0.16678,"Other"
"93781","$100k+",0.2951,"Executive"
"93782","$100k+",0.35797,"Civil Service"
"93783","$25-50k",0.2951,"Admin Assistant"
"93784","$1-25k",0.15629,"Admin Assistant"
"93785","$50-75k",0.10375,"Engineer"
"93786","$1-25k",0.2878,"Laborer"
"93787","$25-50k",0.19144,"Professional"
"93788","$1-25k",0.22829,"Other"
"93789","$50-75k",0.13189,"Other"
"93790","$100k+",0.23129,"Professional"
"93791","$25-50k",0.27467,"Analyst"
"93792","$100k+",0.14965,"Other"
"93793","$25-50k",0.22847,"Retail Management"
"93795","$50-75k",0.24246,"Social Worker"
"93797","$1-25k",0.35797,"Other"
"93798","$50-75k",0.24758,"Other"
"93799","$50-75k",0.21945,"Accountant"
"93800","$50-75k",0.25517,"Postal Service"
"93801","$50-75k",0.18173,"Engineer"
"93802","$100k+",0.23872,"Sales"
"93803","$100k+",0.18408,"Pharmacist"
"93804","$50-75k",0.2129,"Clerical"
"93805","$75-100k",0.09434,"Admin Assistant"
"93806","$50-75k",0.22372,"Analyst"
"93808","$1-25k",0.14974,"Admin Assistant"
"93809","$50-75k",0.19859,"None provided"
"93811","$1-25k",0.30781,"Other"
"93812","$25-50k",0.14413,"Professional"
"93813","$50-75k",0.15271,"Accountant"
"93814","$50-75k",0.24682,"Truck Driver"
"93815","$25-50k",0.20065,"Other"
"93816","$25-50k",0.19859,"Flight Attendant"
"93817","$25-50k",0.35797,"Nursing"
"93818","$75-100k",0.11296,"Accountant"
"93819","$100k+",0.2533,"Nursing"
"93820","$25-50k",0.28574,"Clerical"
"93821","$50-75k",0.19645,"Engineer"
"93822","$75-100k",0.14965,"Other"
"93823","$25-50k",0.29486,"Admin Assistant"
"93824","$100k+",0.19921,"Other"
"93825","$50-75k",0.35797,"Skilled Labor"
"93826","$25-50k",0.32446,"Admin Assistant"
"93827","$25-50k",0.20358,"Investor"
"93828","$25-50k",0.11803,"Other"
"93829","$50-75k",0.27776,"Executive"
"93830","$25-50k",0.1709,"Other"
"93832","$25-50k",0.28704,"Professional"
"93834","$50-75k",0.16073,"Police Officer"
"93835","$100k+",0.29341,"Other"
"93836","$25-50k",0.21223,"Clerical"
"93837","$25-50k",0.20933,"Teaching"
"93838","$75-100k",0.18408,"Professional"
"93839","$50-75k",0.37699,"Other"
"93840","$50-75k",0.19859,"Sales"
"93841","$25-50k",0.23267,"Laborer"
"93843","$100k+",0.0842,"Other"
"93844","$50-75k",0.24246,"Scientist"
"93845","$100k+",0.23296,"Attorney"
"93846","$1-25k",0.07439,"Food Service"
"93847","$100k+",0.26478,"Professional"
"93848","$75-100k",0.21576,"Professional"
"93849","$75-100k",0.20626,"Other"
"93850","$75-100k",0.16304,"Tradesman"
"93851","$100k+",0.10682,"Attorney"
"93852","$25-50k",0.06297,"Professional"
"93853","$75-100k",0.12528,"Professional"
"93854","$25-50k",0.18479,"Admin Assistant"
"93855","$50-75k",0.12453,"Other"
"93856","$100k+",0.14409,"Programmer"
"93858","$25-50k",0.33215,"Professional"
"93859","$50-75k",0.21156,"Clerical"
"93860","$25-50k",0.32393,"Medical Technician"
"93861","$100k+",0.2148,"Attorney"
"93862","$25-50k",0.31709,"Other"
"93863","$25-50k",0.35797,"Skilled Labor"
"93864","$50-75k",0.21832,"Construction"
"93865","$100k+",0.2354,"Other"
"93866","$50-75k",0.25259,"Sales"
"93867","$100k+",0.12782,"Executive"
"93868","$100k+",0.12528,"Other"
"93869","$75-100k",0.31053,"Other"
"93871","$100k+",0.27246,"Architect"
"93873","$25-50k",0.29254,"Skilled Labor"
"93874","$75-100k",0.18454,"Construction"
"93875","$25-50k",0.19991,"Nursing"
"93876","$100k+",0.18725,"Executive"
"93878","$25-50k",0.17018,"Other"
"93879","$25-50k",0.33204,"Construction"
"93880","$25-50k",0.14709,"Nursing"
"93882","$25-50k",0.17685,"None provided"
"93883","$50-75k",0.35797,"Other"
"93884","$25-50k",0.35356,"Skilled Labor"
"93885","$75-100k",0.17192,"Analyst"
"93886","$50-75k",0.09378,"Other"
"93887","$75-100k",0.09487,"Programmer"
"93888","$1-25k",0.11296,"Other"
"93889","$1-25k",0.1682,"Other"
"93890","$25-50k",0.21025,"Other"
"93891","$50-75k",0.14249,"Other"
"93892","$25-50k",0.14816,"Sales"
"93893","$100k+",0.23504,"Programmer"
"93894","$100k+",0.20347,"Executive"
"93895","$50-75k",0.15833,"Teaching"
"93897","$25-50k",0.12866,"Waiter/Waitress"
"93898","$100k+",0.16506,"Other"
"93899","$25-50k",0.25781,"Other"
"93900","$25-50k",0.30532,"Analyst"
"93901","$25-50k",0.21025,"Skilled Labor"
"93902","$50-75k",0.31053,"Other"
"93903","$25-50k",0.35797,"Teaching"
"93904","$75-100k",0.26292,"Other"
"93905","$50-75k",0.37453,"Sales"
"93906","$25-50k",0.15833,"Other"
"93907","$75-100k",0.25424,"Other"
"93908","$75-100k",0.35797,"Sales"
"93909","$50-75k",0.17018,"Programmer"
"93910","$75-100k",0.20358,"Truck Driver"
"93911","$75-100k",0.08331,"Analyst"
"93912","$75-100k",0.19144,"Programmer"
"93913","$75-100k",0.17969,"Programmer"
"93914","$100k+",0.25013,"Realtor"
"93916","$50-75k",0.0811,"Teaching"
"93917","$50-75k",0.15629,"Retail Management"
"93918","$100k+",0.22742,"Professional"
"93919","$75-100k",0.19859,"Military"
"93920","$25-50k",0.35643,"Other"
"93921","$25-50k",0.22872,"Executive"
"93922","$25-50k",0.22354,"Other"
"93923","$25-50k",0.15324,"Other"
"93924","$75-100k",0.31053,"Analyst"
"93926","$1-25k",0.12248,"Admin Assistant"
"93927","$25-50k",0.25861,"Clerical"
"93928","$50-75k",0.3179,"Admin Assistant"
"93929","$50-75k",0.19095,"Sales"
"93930","$25-50k",0.30532,"Sales"
"93931","$1-25k",0.27462,"Other"
"93932","$50-75k",0.35797,"Other"
"93933","$75-100k",0.28974,"Sales"
"93934","$75-100k",0.17322,"Sales"
"93935","$25-50k",0.16499,"Food Service Mgmt"
"93936","$100k+",0.18633,"Executive"
"93937","$100k+",0.18852,"Professional"
"93938","$100k+",0.13799,"Professional"
"93939","$25-50k",0.07419,"Engineer"
"93940","$100k+",0.21576,"Other"
"93942","$25-50k",0.18726,"Truck Driver"
"93943","$75-100k",0.12691,"Programmer"
"93944","$25-50k",0.35643,"Other"
"93945","$25-50k",0.34045,"Other"
"93946","$25-50k",0.19501,"Food Service"
"93947","$50-75k",0.12691,"Flight Attendant"
"93948","$25-50k",0.2837,"Truck Driver"
"93949","$75-100k",0.35797,"Other"
"93950","$25-50k",0.19228,"Other"
"93951","$50-75k",0.22466,"Construction"
"93952","$25-50k",0.28324,"Accountant"
"93953","$25-50k",0.24589,"Retail Management"
"93954","$100k+",0.0819,"Professional"
"93955","$50-75k",0.17061,"Teaching"
"93956","$50-75k",0.12117,"Professional"
"93957","$25-50k",0.26877,"Other"
"93958","$75-100k",0.32576,"Accountant"
"93959","$50-75k",0.35643,"Professional"
"93960","$50-75k",0.25781,"Military"
"93961","$75-100k",0.15094,"Programmer"
"93962","$100k+",0.19422,"Other"
"93963","$75-100k",0.35829,"Programmer"
"93964","$75-100k",0.28974,"Accountant"
"93965","$25-50k",0.28434,"Professional"
"93966","$50-75k",0.21025,"Other"
"93967","$1-25k",0.12907,"Realtor"
"93968","$100k+",0.13227,"Sales"
"93969","$1-25k",0.29274,"Other"
"93972","$1-25k",0.3179,"Skilled Labor"
"93973","$50-75k",0.22812,"Postal Service"
"93974","$75-100k",0.23462,"Other"
"93975","$25-50k",0.27246,"Other"
"93976","$100k+",0.21935,"Other"
"93977","$50-75k",0.17169,"Truck Driver"
"93978","$25-50k",0.24614,"Clerical"
"93979","$100k+",0.35423,"Programmer"
"93980","$75-100k",0.35643,"Professional"
"93981","$25-50k",0.27306,"Military"
"93982","$25-50k",0.25013,"Food Service"
"93983","$75-100k",0.35797,"Other"
"93984","$25-50k",0.18479,"None provided"
"93985","$25-50k",0.35797,"Skilled Labor"
"93986","$75-100k",0.22693,"Other"
"93989","$50-75k",0.26887,"Other"
"93990","$50-75k",0.14965,"Teaching"
"93991","$50-75k",0.2951,"Accountant"
"93992","$25-50k",0.32327,"Professional"
"93993","$100k+",0.35797,"Other"
"93994","$50-75k",0.17138,"None provided"
"93995","$25-50k",0.13625,"Executive"
"93996","$50-75k",0.24148,"Nursing"
"93997","$100k+",0.20347,"Homemaker"
"93998","$25-50k",0.16628,"Attorney"
"93999","$100k+",0.20808,"Fireman"
"94000","$100k+",0.33553,"Professional"
"94001","$100k+",0.14328,"Engineer"
"94002","$25-50k",0.24758,"Other"
"94003","$75-100k",0.19364,"Other"
"94004","$50-75k",0.17192,"Social Worker"
"94005","$75-100k",0.21699,"Other"
"94006","$25-50k",0.30532,"Programmer"
"94007","$50-75k",0.13545,"Other"
"94008","$50-75k",0.15375,"Analyst"
"94009","$100k+",0.16215,"Other"
"94010","$50-75k",0.31032,"Skilled Labor"
"94011","$100k+",0.20081,"Engineer"
"94012","$75-100k",0.22415,"Professional"
"94013","$25-50k",0.31053,"Professional"
"94014","$75-100k",0.35643,"Professional"
"94016","$100k+",0.09643,"Programmer"
"94017","$100k+",0.1526,"Nursing"
"94018","$25-50k",0.14714,"Clerical"
"94019","$25-50k",0.24758,"Other"
"94020","$25-50k",0.34577,"Teaching"
"94021","$75-100k",0.10993,"Analyst"
"94022","$25-50k",0.24923,"Other"
"94023","$50-75k",0.25259,"Other"
"94024","$100k+",0.22283,"Construction"
"94025","$25-50k",0.17754,"Other"
"94026","$50-75k",0.22034,"Nursing"
"94027","$25-50k",0.37453,"Other"
"94028","$50-75k",0.34621,"Clerical"
"94029","$75-100k",0.0893,"Nursing"
"94030","$50-75k",0.35643,"Military"
"94031","$50-75k",0.30564,"Scientist"
"94032","$1-25k",0.32378,"Student"
"94033","$1-25k",0.37453,"Clerical"
"94037","$25-50k",0.06033,"Medical Technician"
"94038","$25-50k",0.37453,"Truck Driver"
"94039","$1-25k",0.39265,"Student"
"94040","$50-75k",0.06726,"Laborer"
"94041","$25-50k",0.15538,"Clerical"
"94042","$50-75k",0.19855,"Other"
"94043","$75-100k",0.26738,"Admin Assistant"
"94044","$50-75k",0.18837,"Military"
"94045","$1-25k",0.3522,"Other"
"94046","$100k+",0.36184,"Executive"
"94048","$25-50k",0.13696,"Clergy/Religious"
"94049","$100k+",0.22242,"Sales"
"94050","$50-75k",0.21935,"Other"
"94051","$25-50k",0.15428,"Other"
"94052","$1-25k",0.07922,"Skilled Labor"
"94053","$25-50k",0.26132,"Other"
"94054","$50-75k",0.21025,"Other"
"94055","$75-100k",0.14857,"Analyst"
"94056","$100k+",0.06698,"Attorney"
"94057","$1-25k",0.24205,"Other"
"94058","$75-100k",0.11563,"Civil Service"
"94059","$50-75k",0.2129,"Other"
"94061","$75-100k",0.23318,"Executive"
"94062","$75-100k",0.17601,"Police Officer"
"94064","$100k+",0.18275,"Tradesman"
"94065","$75-100k",0.05927,"Engineer"
"94066","$50-75k",0.2354,"Nursing"
"94067","$50-75k",0.18345,"Professional"
"94068","$1-25k",0.1973,"Retail Management"
"94069","$25-50k",0.26245,"Admin Assistant"
"94070","$75-100k",0.30532,"Executive"
"94071","$75-100k",0.28498,"Programmer"
"94072","$25-50k",0.30899,"Professional"
"94073","$50-75k",0.12309,"Analyst"
"94074","$100k+",0.11797,"Programmer"
"94075","$25-50k",0.19323,"Accountant"
"94076","$100k+",0.16014,"Programmer"
"94077","$75-100k",0.22287,"Accountant"
"94078","$50-75k",0.1717,"Programmer"
"94079","$75-100k",0.15094,"Professional"
"94080","$100k+",0.14348,"Other"
"94081","$50-75k",0.38723,"Other"
"94082","$50-75k",0.15783,"Analyst"
"94083","$25-50k",0.35797,"Waiter/Waitress"
"94084","$25-50k",0.30532,"Sales"
"94085","$100k+",0.19501,"Sales"
"94086","$1-25k",0.21822,"Sales"
"94087","$1-25k",0.17359,"Homemaker"
"94088","$25-50k",0.16215,"Truck Driver"
"94089","$75-100k",0.1899,"Construction"
"94090","$25-50k",0.25013,"Laborer"
"94091","$50-75k",0.18316,"Retail Management"
"94092","$50-75k",0.14857,"Teaching"
"94094","$25-50k",0.20232,"Other"
"94096","$100k+",0.11563,"Accountant"
"94097","$1-25k",0.13172,"Sales"
"94098","$75-100k",0.29537,"Other"
"94099","$100k+",0.34631,"Attorney"
"94100","$100k+",0.16324,"Teaching"
"94101","$25-50k",0.26877,"Professional"
"94102","$75-100k",0.35643,"Other"
"94103","$25-50k",0.14923,"Other"
"94104","$25-50k",0.2353,"Teaching"
"94105","$50-75k",0.18977,"Other"
"94106","$100k+",0.21566,"Professional"
"94107","$100k+",0.15223,"Other"
"94108","$50-75k",0.15324,"Professional"
"94109","$50-75k",0.17522,"Other"
"94110","$50-75k",0.12916,"Professional"
"94111","$50-75k",0.0903,"Nursing"
"94112","$25-50k",0.2354,"Laborer"
"94113","$1-25k",0.21425,"Sales"
"94114","$100k+",0.09,"Executive"
"94115","$75-100k",0.26917,"Other"
"94116","$50-75k",0.15223,"Postal Service"
"94117","$50-75k",0.13636,"Analyst"
"94118","$25-50k",0.30532,"Other"
"94119","$75-100k",0.25521,"Professional"
"94120","$50-75k",0.18136,"Professional"
"94121","$50-75k",0.18316,"Executive"
"94122","$50-75k",0.30564,"Other"
"94123","$25-50k",0.35838,"Admin Assistant"
"94124","$50-75k",0.24246,"Skilled Labor"
"94125","$1-25k",0.25781,"Other"
"94126","$50-75k",0.22338,"Construction"
"94127","$25-50k",0.24603,"Professional"
"94128","$50-75k",0.24614,"Sales"
"94129","$50-75k",0.12392,"Analyst"
"94130","$75-100k",0.19144,"Engineer"
"94131","$50-75k",0.29537,"Engineer"
"94132","$50-75k",0.0893,"Teaching"
"94133","$50-75k",0.11296,"Skilled Labor"
"94134","$100k+",0.16147,"Construction"
"94135","$50-75k",0.12782,"Teaching"
"94136","$25-50k",0.20984,"Sales"
"94137","$75-100k",0.12081,"Engineer"
"94138","$50-75k",0.35132,"Other"
"94139","$50-75k",0.27874,"Engineer"
"94140","$50-75k",0.23717,"Engineer"
"94141","$50-75k",0.33553,"Military"
"94142","$25-50k",0.17188,"Executive"
"94143","$50-75k",0.0903,"Teaching"
"94145","$75-100k",0.16499,"Nursing"
"94146","$25-50k",0.33051,"Civil Service"
"94147","$25-50k",0.29486,"Sales"
"94148","$25-50k",0.17802,"Admin Assistant"
"94149","$25-50k",0.14207,"Sales"
"94150","$50-75k",0.28339,"Truck Driver"
"94151","$1-25k",0.38723,"Other"
"94152","$75-100k",0.13301,"Retail Management"
"94153","$25-50k",0.23718,"Civil Service"
"94154","$50-75k",0.32446,"Retail Management"
"94155","$50-75k",0.28324,"Military"
"94156","$75-100k",0.09816,"Analyst"
